OPPORTUNITY_ID,REGIONAL_OFFICE,PRODUCT_NAME,ESTIMATED_DEAL_VALUE,ESTIMATED_DEAL_SIZE_BAND,DEAL_AGE_DAYS,PIPELINE_STATUS,AGE_BUCKET,BASE_WIN_RATE_BY_SIZE,AGE_MULTIPLIER,ADJUSTED_CLOSE_PROBABILITY,EXPECTED_REVENUE_90D,IS_AT_RISK_FLAG
7O1UQ19W,Central,GTX Basic,550.00,small,140,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
LFJVV393,West,GTX Plus Basic,1096.00,small,140,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
QQPAK72N,West,GTX Plus Pro,5482.00,medium,140,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
5CAP1055,West,GTX Plus Pro,5482.00,medium,140,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
DFSFEADV,Central,GTX Basic,550.00,small,140,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
PXNDLIL2,Central,MG Special,55.00,small,140,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
7FVBMH48,West,MG Advanced,3393.00,small,140,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
V0G393Q6,Central,GTX Plus Basic,1096.00,small,140,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
9CPUX0D0,Central,GTXPro,0.00,unknown,140,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
USS2SNQI,West,MG Special,55.00,small,140,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
HQKWQ004,Central,MG Advanced,3393.00,small,140,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
SAMPTSH0,Central,GTX Plus Basic,1096.00,small,139,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
NSX4NR40,Central,GTX Plus Pro,5482.00,medium,139,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
NPORW46K,Central,MG Special,55.00,small,139,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
0GS0L5VR,Central,MG Special,55.00,small,139,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
LBO52V0N,East,GTXPro,0.00,unknown,139,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
FJE58EP1,Central,GTXPro,0.00,unknown,139,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
AILB4LIX,Central,GTXPro,0.00,unknown,139,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
8FGW6RSX,West,MG Special,55.00,small,139,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
CYV6MJL9,West,MG Advanced,3393.00,small,139,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
Y8ZUSC9C,Central,GTX Basic,550.00,small,139,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
VHT6G2BS,Central,GTX Plus Basic,1096.00,small,139,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
KBPKLB2X,Central,GTXPro,0.00,unknown,139,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
EZDMNAK8,Central,MG Advanced,3393.00,small,139,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
I6PXHXST,Central,MG Advanced,3393.00,small,139,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
AMP2GT6F,West,GTXPro,0.00,unknown,139,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
PQJZNRKK,East,GTXPro,0.00,unknown,139,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
E617EXPD,West,MG Advanced,3393.00,small,139,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
JEWIBFH9,East,MG Advanced,3393.00,small,139,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
B08R55ET,Central,MG Special,55.00,small,138,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
ICR59VIJ,East,MG Advanced,3393.00,small,138,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
TQJJDWWH,West,MG Advanced,3393.00,small,138,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
XGHMOHYQ,Central,GTX Basic,550.00,small,138,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
5378T3K3,West,GTX Plus Pro,5482.00,medium,138,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
1MQ3015O,Central,GTX Plus Basic,1096.00,small,138,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
PYQ3VX08,Central,GTXPro,0.00,unknown,138,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
W1XRTUT2,Central,MG Special,55.00,small,138,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
6SMB6SDY,West,GTXPro,0.00,unknown,138,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
041Q1IZL,West,GTXPro,0.00,unknown,138,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
SU1NDYXR,East,GTX Plus Basic,1096.00,small,137,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
V7W8CA47,West,MG Special,55.00,small,137,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
KR22DD8M,East,GTX Basic,550.00,small,136,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
SY61BAXZ,East,GTX Plus Basic,1096.00,small,136,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
FKVC924F,East,GTXPro,0.00,unknown,136,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
LXVCMY4C,East,GTXPro,0.00,unknown,136,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
QJ1DIUN7,West,MG Special,55.00,small,136,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
L4R7LDY1,East,MG Special,55.00,small,136,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
XNKIZY9J,East,MG Advanced,3393.00,small,135,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
X9L0T199,West,GTXPro,0.00,unknown,135,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
VYR4EWHR,West,GTX Basic,550.00,small,135,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
PODXJ4SP,West,GTX Basic,550.00,small,135,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
MAH5U65E,West,MG Advanced,3393.00,small,135,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
NZJXKD9H,East,MG Special,55.00,small,134,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
H7GXKD3O,West,GTX Plus Basic,1096.00,small,134,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
QPUPBL50,West,GTX Basic,550.00,small,133,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
7P069DNF,West,GTX Plus Basic,1096.00,small,133,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
TUKHDOGS,West,GTXPro,0.00,unknown,133,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
9D43V124,West,MG Special,55.00,small,133,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
1VFT3UCK,East,GTX Plus Basic,1096.00,small,132,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
R2V49PU5,West,GTX Plus Basic,1096.00,small,132,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
RFQFJLNJ,West,MG Special,55.00,small,132,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
23J295J4,West,MG Special,55.00,small,132,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
8P3O8A9H,West,MG Special,55.00,small,132,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
5P4O1IU6,East,MG Advanced,3393.00,small,131,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
TZPE6M07,East,MG Advanced,3393.00,small,131,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
G03J67Z1,West,GTX Plus Basic,1096.00,small,131,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
TM70L0W8,West,GTXPro,0.00,unknown,131,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
WK1319MB,East,MG Advanced,3393.00,small,130,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
S53EVWFC,East,GTXPro,0.00,unknown,130,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
YB4YJTK4,West,GTX Basic,550.00,small,130,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
P6NQ2LZK,West,GTX Basic,550.00,small,130,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
0XYUJ7HF,West,MG Special,55.00,small,130,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
QKW7MDJK,East,GTXPro,0.00,unknown,130,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
UIOJX7O0,East,GTXPro,0.00,unknown,129,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
CN8X0DLA,East,GTX Plus Basic,1096.00,small,129,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
HF1GSBT4,East,GTX Plus Pro,5482.00,medium,129,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
Z8Z77GN3,West,GTXPro,0.00,unknown,129,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
LKJZEISS,West,GTX Basic,550.00,small,129,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
Y0M8X7BV,East,GTX Plus Pro,5482.00,medium,128,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
TWEVVI99,East,GTX Plus Basic,1096.00,small,128,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
0H9C9J03,West,GTX Plus Basic,1096.00,small,128,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
VGSH1TSW,East,MG Special,55.00,small,128,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
WZ3FJA3V,West,GTX Plus Basic,1096.00,small,128,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
TLLW2ZRM,West,GTXPro,0.00,unknown,128,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
2F41W100,East,GTX Plus Basic,1096.00,small,127,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
059K86LU,West,GTX Plus Pro,5482.00,medium,127,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
8PLXH354,West,MG Special,55.00,small,127,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
RU5X1LZM,West,GTXPro,0.00,unknown,127,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
OO9U4C0Y,East,GTX Plus Basic,1096.00,small,126,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
WZN26QZQ,East,GTX Plus Pro,5482.00,medium,126,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
7K1KXMBT,West,GTXPro,0.00,unknown,126,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
TCJA7XF2,West,MG Special,55.00,small,126,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
TGSLH2ZD,West,GTX Basic,550.00,small,126,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
OLXEYM3P,West,GTX Basic,550.00,small,126,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
3ORQ2R0R,West,GTXPro,0.00,unknown,125,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
7868JVH9,East,GTX Plus Basic,1096.00,small,124,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
RYNZ2WOK,West,MG Advanced,3393.00,small,124,open,aging,0.668097,0.65,0.43426305,1473.4545286500,1
PTZ9QLEF,East,GTX Basic,550.00,small,124,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
R65LGLJ0,East,MG Special,55.00,small,123,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
XXD7OQOH,West,MG Special,55.00,small,123,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
LMU41E2W,West,MG Special,55.00,small,123,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
1Y58TSUU,East,MG Special,55.00,small,123,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
WNTAT1OT,East,GTX Basic,550.00,small,122,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
EDM7CEZ6,West,GTXPro,0.00,unknown,122,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
XBPJ6M4K,West,GTX Basic,550.00,small,122,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
XRZNF1LQ,West,GTXPro,0.00,unknown,122,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
6CT660FF,West,GTX Plus Basic,1096.00,small,122,open,aging,0.668097,0.65,0.43426305,475.9523028000,1
NUS67BOQ,East,GTX Basic,550.00,small,122,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
RTX8ZJXT,West,GTX Basic,550.00,small,122,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
6C6Z3HRA,West,GTX Basic,550.00,small,122,open,aging,0.668097,0.65,0.43426305,238.8446775000,1
102XKYAC,East,GTXPro,0.00,unknown,121,open,aging,0.631501,0.65,0.41047565,0.0000000000,1
A5SCVK7E,East,GTX Plus Pro,5482.00,medium,121,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
ASZNII2J,West,MG Special,55.00,small,121,open,aging,0.668097,0.65,0.43426305,23.8844677500,1
KAGK2GQJ,West,GTX Plus Pro,5482.00,medium,121,open,aging,0.707048,0.65,0.45958120,2519.4241384000,1
6OD1J7MW,West,GTX Plus Pro,5482.00,medium,120,open,slightly_aged,0.707048,0.85,0.60099080,3294.6315656000,0
J0G6ZLYZ,West,GTX Plus Pro,5482.00,medium,120,open,slightly_aged,0.707048,0.85,0.60099080,3294.6315656000,0
LOQ46F0T,East,GTX Basic,550.00,small,119,open,slightly_aged,0.668097,0.85,0.56788245,312.3353475000,0
JKAYQ4HQ,West,MG Special,55.00,small,119,open,slightly_aged,0.668097,0.85,0.56788245,31.2335347500,0
DZP41ANW,West,GTX Plus Basic,1096.00,small,119,open,slightly_aged,0.668097,0.85,0.56788245,622.3991652000,0
GRYHHER0,West,MG Special,55.00,small,119,open,slightly_aged,0.668097,0.85,0.56788245,31.2335347500,0
H8XH5MFQ,West,GTX Plus Pro,5482.00,medium,119,open,slightly_aged,0.707048,0.85,0.60099080,3294.6315656000,0
YPM5PZMD,West,MG Special,55.00,small,119,open,slightly_aged,0.668097,0.85,0.56788245,31.2335347500,0
OGHK250E,East,GTX Basic,550.00,small,119,open,slightly_aged,0.668097,0.85,0.56788245,312.3353475000,0
KXR63BV7,East,GTXPro,0.00,unknown,118,open,slightly_aged,0.631501,0.85,0.53677585,0.0000000000,0
VKIR68JX,East,GTX Plus Basic,1096.00,small,118,open,slightly_aged,0.668097,0.85,0.56788245,622.3991652000,0
W533W8G6,West,GTX Basic,550.00,small,118,open,slightly_aged,0.668097,0.85,0.56788245,312.3353475000,0
RW3CJO8D,West,MG Advanced,3393.00,small,118,open,slightly_aged,0.668097,0.85,0.56788245,1926.8251528500,0
5E274CQS,East,GTXPro,0.00,unknown,117,open,slightly_aged,0.631501,0.85,0.53677585,0.0000000000,0
7GDSUY9K,West,GTX Plus Pro,5482.00,medium,117,open,slightly_aged,0.707048,0.85,0.60099080,3294.6315656000,0
H5J7C2FE,West,GTX Basic,550.00,small,117,open,slightly_aged,0.668097,0.85,0.56788245,312.3353475000,0
1UW6ILCH,West,GTX Basic,550.00,small,117,open,slightly_aged,0.668097,0.85,0.56788245,312.3353475000,0
X6NSKI7H,East,GTX Basic,550.00,small,116,open,slightly_aged,0.668097,0.85,0.56788245,312.3353475000,0
FH30JK3J,East,GTX Plus Basic,1096.00,small,116,open,slightly_aged,0.668097,0.85,0.56788245,622.3991652000,0
ZPXE49AP,East,GTX Basic,550.00,small,116,open,slightly_aged,0.668097,0.85,0.56788245,312.3353475000,0
U1XSUD1P,West,GTX Basic,550.00,small,116,open,slightly_aged,0.668097,0.85,0.56788245,312.3353475000,0
OM8LELJW,West,GTX Basic,550.00,small,116,open,slightly_aged,0.668097,0.85,0.56788245,312.3353475000,0
WEES59KH,East,MG Special,55.00,small,116,open,slightly_aged,0.668097,0.85,0.56788245,31.2335347500,0
95YT659K,West,MG Special,55.00,small,116,open,slightly_aged,0.668097,0.85,0.56788245,31.2335347500,0
IOPIJ6C6,East,GTX Plus Basic,1096.00,small,115,open,slightly_aged,0.668097,0.85,0.56788245,622.3991652000,0
QEZ2X87C,West,MG Special,55.00,small,115,open,slightly_aged,0.668097,0.85,0.56788245,31.2335347500,0
S8FODURJ,West,GTX Basic,550.00,small,115,open,slightly_aged,0.668097,0.85,0.56788245,312.3353475000,0
EJGRLQP8,West,GTXPro,0.00,unknown,114,open,slightly_aged,0.631501,0.85,0.53677585,0.0000000000,0
8DDR4MUL,West,MG Advanced,3393.00,small,114,open,slightly_aged,0.668097,0.85,0.56788245,1926.8251528500,0
H0RRUQZ6,West,MG Special,55.00,small,114,open,slightly_aged,0.668097,0.85,0.56788245,31.2335347500,0
NJC4XMEN,West,GTX Plus Basic,1096.00,small,113,open,slightly_aged,0.668097,0.85,0.56788245,622.3991652000,0
IMLFM79C,West,GTX Plus Basic,1096.00,small,113,open,slightly_aged,0.668097,0.85,0.56788245,622.3991652000,0
ZGW9SCQ0,West,MG Advanced,3393.00,small,112,open,slightly_aged,0.668097,0.85,0.56788245,1926.8251528500,0
34XWXEQE,West,GTXPro,0.00,unknown,112,open,slightly_aged,0.631501,0.85,0.53677585,0.0000000000,0
8NG46N94,West,GTXPro,0.00,unknown,112,open,slightly_aged,0.631501,0.85,0.53677585,0.0000000000,0
XT8HCGAD,West,MG Special,55.00,small,112,open,slightly_aged,0.668097,0.85,0.56788245,31.2335347500,0
WIQQUZRQ,West,MG Special,55.00,small,112,open,slightly_aged,0.668097,0.85,0.56788245,31.2335347500,0
LOHJU3OB,West,GTXPro,0.00,unknown,112,open,slightly_aged,0.631501,0.85,0.53677585,0.0000000000,0
0558PJL2,East,GTX Basic,550.00,small,111,open,slightly_aged,0.668097,0.85,0.56788245,312.3353475000,0
JB60NPU9,East,GTXPro,0.00,unknown,111,open,slightly_aged,0.631501,0.85,0.53677585,0.0000000000,0
77IBMLTB,West,GTX Plus Pro,5482.00,medium,111,open,slightly_aged,0.707048,0.85,0.60099080,3294.6315656000,0
S2XTTF3B,West,MG Special,55.00,small,111,open,slightly_aged,0.668097,0.85,0.56788245,31.2335347500,0
8XY5IA68,East,GTXPro,0.00,unknown,111,open,slightly_aged,0.631501,0.85,0.53677585,0.0000000000,0
RKOQZJZR,West,GTX Plus Basic,1096.00,small,111,open,slightly_aged,0.668097,0.85,0.56788245,622.3991652000,0
8V5OCDHN,East,GTX Basic,550.00,small,110,open,slightly_aged,0.668097,0.85,0.56788245,312.3353475000,0
I35REHYN,West,GTX Basic,550.00,small,110,open,slightly_aged,0.668097,0.85,0.56788245,312.3353475000,0
Y3AAS62P,West,GTX Plus Basic,1096.00,small,110,open,slightly_aged,0.668097,0.85,0.56788245,622.3991652000,0
3NC5XSDF,East,MG Advanced,3393.00,small,110,open,slightly_aged,0.668097,0.85,0.56788245,1926.8251528500,0
5X3TSUA9,East,GTX Plus Basic,1096.00,small,109,open,slightly_aged,0.668097,0.85,0.56788245,622.3991652000,0
9DY57A6F,East,GTXPro,0.00,unknown,109,open,slightly_aged,0.631501,0.85,0.53677585,0.0000000000,0
EQ0PLA0O,West,MG Special,55.00,small,109,open,slightly_aged,0.668097,0.85,0.56788245,31.2335347500,0
VRWH3YJV,West,GTX Plus Pro,5482.00,medium,108,open,slightly_aged,0.707048,0.85,0.60099080,3294.6315656000,0
JBECEURV,West,GTX Basic,550.00,small,108,open,slightly_aged,0.668097,0.85,0.56788245,312.3353475000,0
ER0U0TOC,East,GTX Basic,550.00,small,107,open,slightly_aged,0.668097,0.85,0.56788245,312.3353475000,0
24K085JJ,West,GTX Plus Basic,1096.00,small,107,open,slightly_aged,0.668097,0.85,0.56788245,622.3991652000,0
NBBIFIKB,East,MG Advanced,3393.00,small,107,open,slightly_aged,0.668097,0.85,0.56788245,1926.8251528500,0
R6Q5JOLX,East,GTX Plus Pro,5482.00,medium,106,open,slightly_aged,0.707048,0.85,0.60099080,3294.6315656000,0
DY8DMZZ9,West,GTX Plus Pro,5482.00,medium,106,open,slightly_aged,0.707048,0.85,0.60099080,3294.6315656000,0
KQ83VL8T,East,GTX Plus Basic,1096.00,small,105,open,slightly_aged,0.668097,0.85,0.56788245,622.3991652000,0
PAQ6EKHB,West,GTX Basic,550.00,small,105,open,slightly_aged,0.668097,0.85,0.56788245,312.3353475000,0
8LA72RM8,West,MG Advanced,3393.00,small,105,open,slightly_aged,0.668097,0.85,0.56788245,1926.8251528500,0
UU7N7LZK,West,MG Advanced,3393.00,small,104,open,slightly_aged,0.668097,0.85,0.56788245,1926.8251528500,0
ZBDT3T2H,West,GTX Basic,550.00,small,104,open,slightly_aged,0.668097,0.85,0.56788245,312.3353475000,0
WSO3NMK5,West,MG Advanced,3393.00,small,104,open,slightly_aged,0.668097,0.85,0.56788245,1926.8251528500,0
01XZ9CRY,West,GTX Plus Pro,5482.00,medium,104,open,slightly_aged,0.707048,0.85,0.60099080,3294.6315656000,0
HJY0TQ7X,West,MG Special,55.00,small,104,open,slightly_aged,0.668097,0.85,0.56788245,31.2335347500,0
A7OVC1WK,East,GTX Plus Pro,5482.00,medium,103,open,slightly_aged,0.707048,0.85,0.60099080,3294.6315656000,0
V1SX6HOD,West,GTX Plus Basic,1096.00,small,103,open,slightly_aged,0.668097,0.85,0.56788245,622.3991652000,0
WVKBXWA9,East,MG Advanced,3393.00,small,103,open,slightly_aged,0.668097,0.85,0.56788245,1926.8251528500,0
PSMWYTMB,East,MG Advanced,3393.00,small,102,open,slightly_aged,0.668097,0.85,0.56788245,1926.8251528500,0
NRK892VX,West,GTX Plus Pro,5482.00,medium,102,open,slightly_aged,0.707048,0.85,0.60099080,3294.6315656000,0
5F1RM2YM,West,MG Special,55.00,small,102,open,slightly_aged,0.668097,0.85,0.56788245,31.2335347500,0
197EQMY8,West,GTXPro,0.00,unknown,102,open,slightly_aged,0.631501,0.85,0.53677585,0.0000000000,0
61IKUAZI,West,GTX Plus Basic,1096.00,small,102,open,slightly_aged,0.668097,0.85,0.56788245,622.3991652000,0
D9MZMDOL,West,MG Special,55.00,small,102,open,slightly_aged,0.668097,0.85,0.56788245,31.2335347500,0
2FM8HJDM,West,MG Advanced,3393.00,small,102,open,slightly_aged,0.668097,0.85,0.56788245,1926.8251528500,0
4R4QF0ZU,West,GTXPro,0.00,unknown,102,open,slightly_aged,0.631501,0.85,0.53677585,0.0000000000,0
IDKBZCAF,East,GTXPro,0.00,unknown,101,open,slightly_aged,0.631501,0.85,0.53677585,0.0000000000,0
LFI3BGEE,East,GTX Plus Pro,5482.00,medium,100,open,slightly_aged,0.707048,0.85,0.60099080,3294.6315656000,0
1LHU0876,West,MG Advanced,3393.00,small,100,open,slightly_aged,0.668097,0.85,0.56788245,1926.8251528500,0
K2NPVZL8,West,GTX Basic,550.00,small,99,open,slightly_aged,0.668097,0.85,0.56788245,312.3353475000,0
7FLPKZN7,West,GTXPro,0.00,unknown,99,open,slightly_aged,0.631501,0.85,0.53677585,0.0000000000,0
3Q15OHQB,West,MG Advanced,3393.00,small,99,open,slightly_aged,0.668097,0.85,0.56788245,1926.8251528500,0
EJVD09HQ,West,MG Special,55.00,small,97,open,slightly_aged,0.668097,0.85,0.56788245,31.2335347500,0
P8QXRXMR,West,GTXPro,0.00,unknown,97,open,slightly_aged,0.631501,0.85,0.53677585,0.0000000000,0
G7QIQDSA,East,GTXPro,0.00,unknown,96,open,slightly_aged,0.631501,0.85,0.53677585,0.0000000000,0
JXUSPNPV,West,GTX Plus Basic,1096.00,small,96,open,slightly_aged,0.668097,0.85,0.56788245,622.3991652000,0
FSYTM6YE,West,GTXPro,0.00,unknown,95,open,slightly_aged,0.631501,0.85,0.53677585,0.0000000000,0
1LY8CAXD,West,GTK 500,26768.00,large,95,open,slightly_aged,0.600000,0.85,0.51000000,13651.6800000000,0
SMP2K39G,West,GTXPro,0.00,unknown,94,open,slightly_aged,0.631501,0.85,0.53677585,0.0000000000,0
9JTFD4FZ,East,GTX Plus Pro,5482.00,medium,94,open,slightly_aged,0.707048,0.85,0.60099080,3294.6315656000,0
C51GWGUE,East,GTX Plus Basic,1096.00,small,93,open,slightly_aged,0.668097,0.85,0.56788245,622.3991652000,0
NS6JLCZ2,East,GTXPro,0.00,unknown,93,open,slightly_aged,0.631501,0.85,0.53677585,0.0000000000,0
LZ3B174J,West,MG Special,55.00,small,93,open,slightly_aged,0.668097,0.85,0.56788245,31.2335347500,0
NX28C8EI,West,GTX Plus Pro,5482.00,medium,92,open,slightly_aged,0.707048,0.85,0.60099080,3294.6315656000,0
WV2YBM8V,West,GTX Basic,550.00,small,92,open,slightly_aged,0.668097,0.85,0.56788245,312.3353475000,0
NMLTE4CS,West,GTX Plus Pro,5482.00,medium,92,open,slightly_aged,0.707048,0.85,0.60099080,3294.6315656000,0
4SOUOUKH,West,GTX Plus Pro,5482.00,medium,92,open,slightly_aged,0.707048,0.85,0.60099080,3294.6315656000,0
EM1BA4EK,East,GTX Basic,550.00,small,91,open,slightly_aged,0.668097,0.85,0.56788245,312.3353475000,0
GWOOPZE8,East,GTX Plus Basic,1096.00,small,91,open,slightly_aged,0.668097,0.85,0.56788245,622.3991652000,0
GXIVJQPG,East,GTX Plus Basic,1096.00,small,91,open,slightly_aged,0.668097,0.85,0.56788245,622.3991652000,0
